order_id,order_date,supplier_id,analyst_id,num_skus,total_cost,sale_amount,margin,margin_pct,status,delivery_date
OC001179,2024-07-28 19:54:31.625770,SUP0006,AN001,3,3567916.12,4205859.56,637943.44,17.88,Completed,2024-08-12 19:54:31.625770
OC001180,2024-03-15 17:11:28.803203,SUP0032,AN005,3,4681571.02,5339163.03,657592.01,14.05,Pending,2024-03-19 17:11:28.803203
OC001181,2024-10-20 14:10:54.387858,SUP0042,AN008,2,4376921.11,5374793.17,997872.06,22.8,Pending,2024-11-08 14:10:54.387858
OC001182,2024-05-12 09:41:36.525056,SUP0020,AN008,1,2098180.26,2213091.46,114911.2,5.48,Completed,2024-05-27 09:41:36.525056
OC001183,2024-07-29 08:41:13.193805,SUP0043,AN003,3,4150676.7,4923225.69,772548.99,18.61,Completed,2024-08-21 08:41:13.193805
OC001184,2024-06-03 09:57:47.034152,SUP0021,AN004,2,4140962.34,4995540.12,854577.78,20.64,Completed,2024-06-10 09:57:47.034152
OC001185,2024-05-22 03:35:28.603490,SUP0008,AN005,3,7609285.46,8188435.91,579150.45,7.61,Pending,2024-06-04 03:35:28.603490
OC001186,2024-08-05 01:52:44.213879,SUP0003,AN007,15,14884435.44,18166753.9,3282318.46,22.05,Completed,2024-08-19 01:52:44.213879
OC001187,2024-11-20 01:24:09.194212,SUP0029,AN007,8,8524885.04,10501372.14,1976487.1,23.18,Pending,2024-12-08 01:24:09.194212
OC001188,2024-11-14 03:32:10.458332,SUP0044,AN001,2,833331.64,925538.2,92206.56,11.06,Completed,2024-11-21 03:32:10.458332
OC001189,2024-03-29 14:28:30.131649,SUP0042,AN007,15,16751866.14,20859841.6,4107975.46,24.52,Completed,2024-04-15 14:28:30.131649
OC001190,2024-01-17 01:40:42.687485,SUP0016,AN002,1,73213.53,87939.31,14725.78,20.11,Completed,2024-02-01 01:40:42.687485
OC001191,2024-03-05 16:58:58.982934,SUP0013,AN005,2,853598.2,1027243.65,173645.45,20.34,Completed,2024-03-22 16:58:58.982934
OC001192,2024-06-13 06:36:05.612497,SUP0032,AN007,15,13444890.54,15795141.03,2350250.49,17.48,Pending,2024-06-20 06:36:05.612497
OC001193,2024-08-18 18:20:30.416355,SUP0027,AN001,8,11033191.39,12915040.23,1881848.84,17.06,Pending,2024-08-21 18:20:30.416355
OC001194,2024-05-03 22:17:05.143897,SUP0024,AN004,2,3130620.8,3548708.11,418087.31,13.35,Completed,2024-05-17 22:17:05.143897
OC001195,2024-05-08 09:56:25.443742,SUP0038,AN008,2,680817.45,753017.57,72200.12,10.6,Completed,2024-05-26 09:56:25.443742
OC001196,2024-08-01 11:02:29.201125,SUP0012,AN007,15,23948037.14,28290742.52,4342705.38,18.13,Completed,2024-08-14 11:02:29.201125
OC001197,2024-01-06 18:41:59.261687,SUP0019,AN003,1,644160.43,788715.19,144554.76,22.44,Completed,2024-02-01 18:41:59.261687
OC001198,2024-12-08 21:19:51.009852,SUP0005,AN008,5,5399054.53,6088402.72,689348.19,12.77,Completed,2025-01-02 21:19:51.009852
OC001199,2024-06-07 19:33:05.072395,SUP0011,AN006,50,53684591.07,65746460.41,12061869.34,22.47,Completed,2024-06-29 19:33:05.072395
OC001200,2024-07-21 18:29:38.302081,SUP0021,AN002,2,427033.68,508524.31,81490.63,19.08,Completed,2024-08-16 18:29:38.302081
OC001201,2024-08-25 14:57:59.658743,SUP0018,AN002,2,1089986.84,1164477.39,74490.55,6.83,Completed,2024-08-28 14:57:59.658743
OC001202,2024-01-17 18:53:00.275127,SUP0021,AN007,2,6640917.68,7282530.93,641613.25,9.66,Completed,2024-02-11 18:53:00.275127
OC001203,2024-04-25 11:08:25.756126,SUP0030,AN006,5,5343105.84,6483913.36,1140807.52,21.35,Pending,2024-05-17 11:08:25.756126
OC001204,2024-10-21 01:35:18.325137,SUP0050,AN007,25,33417241.83,36345918.98,2928677.15,8.76,Completed,2024-11-17 01:35:18.325137
OC001205,2024-11-17 22:54:12.870311,SUP0013,AN004,1,1494558.6,1617836.84,123278.24,8.25,Completed,2024-12-09 22:54:12.870311
OC001206,2024-03-07 22:12:43.228385,SUP0045,AN002,8,15229524.76,18231090.94,3001566.18,19.71,Completed,2024-03-30 22:12:43.228385
OC001207,2024-04-10 22:59:45.822983,SUP0008,AN002,15,15277917.96,16286112.69,1008194.73,6.6,Pending,2024-04-13 22:59:45.822983
OC001208,2024-08-06 04:47:46.542805,SUP0005,AN004,3,2832448.05,3154439.64,321991.59,11.37,Completed,2024-08-31 04:47:46.542805
OC001209,2024-08-08 14:15:49.740600,SUP0050,AN001,3,5102196.19,5625107.32,522911.13,10.25,Completed,2024-08-25 14:15:49.740600
OC001210,2024-07-01 17:08:47.714566,SUP0016,AN005,3,3114052.88,3456752.64,342699.76,11.0,Pending,2024-07-14 17:08:47.714566
OC001211,2024-07-23 13:20:22.631701,SUP0050,AN001,1,2415415.68,2628109.96,212694.28,8.81,Completed,2024-07-27 13:20:22.631701
OC001212,2024-09-30 11:52:53.201706,SUP0032,AN008,3,2859191.33,3187636.8,328445.47,11.49,Pending,2024-10-17 11:52:53.201706
OC001213,2024-08-12 21:24:54.626724,SUP0022,AN004,2,1267237.9,1369297.4,102059.5,8.05,Pending,2024-08-28 21:24:54.626724
OC001214,2024-05-21 14:07:59.445899,SUP0035,AN008,3,2098609.49,2618964.81,520355.32,24.8,Completed,2024-06-05 14:07:59.445899
OC001215,2024-10-31 20:23:46.428133,SUP0039,AN004,2,1929607.6,2193725.06,264117.46,13.69,Completed,2024-11-07 20:23:46.428133
OC001216,2024-01-14 13:50:19.617107,SUP0036,AN002,3,4816501.6,5148692.06,332190.46,6.9,Pending,2024-02-01 13:50:19.617107
OC001217,2024-07-01 16:15:37.403633,SUP0041,AN001,1,858174.68,935025.34,76850.66,8.96,Pending,2024-07-16 16:15:37.403633
OC001218,2024-02-21 02:17:48.150108,SUP0011,AN005,1,2281313.07,2522068.98,240755.91,10.55,Completed,2024-03-10 02:17:48.150108
OC001219,2024-06-22 12:24:16.084011,SUP0004,AN002,15,18419044.86,21579081.22,3160036.36,17.16,Completed,2024-07-02 12:24:16.084011
OC001220,2024-06-14 18:43:56.223006,SUP0048,AN002,3,2117812.76,2400051.72,282238.96,13.33,Completed,2024-06-26 18:43:56.223006
OC001221,2024-02-22 19:48:39.778615,SUP0024,AN001,2,2426654.42,2698736.7,272082.28,11.21,Pending,2024-03-15 19:48:39.778615
OC001222,2024-06-13 03:38:59.462888,SUP0048,AN008,1,561606.22,649175.99,87569.77,15.59,Completed,2024-07-09 03:38:59.462888
OC001223,2024-02-26 09:10:32.202070,SUP0001,AN008,2,3115163.94,3501174.83,386010.89,12.39,Pending,2024-03-02 09:10:32.202070
OC001224,2024-04-29 17:34:00.307679,SUP0005,AN003,15,16782114.24,19965109.2,3182994.96,18.97,Completed,2024-05-12 17:34:00.307679
OC001225,2024-02-22 04:22:12.807408,SUP0044,AN008,5,13015691.42,14283466.3,1267774.88,9.74,Completed,2024-03-11 04:22:12.807408
OC001226,2024-08-01 16:55:41.423114,SUP0007,AN002,2,3871729.33,4754914.97,883185.64,22.81,Completed,2024-08-20 16:55:41.423114
OC001227,2024-12-18 12:11:56.315791,SUP0012,AN007,3,5208363.37,5623319.37,414956.0,7.97,Completed,2024-12-23 12:11:56.315791
OC001228,2024-07-12 19:21:44.087945,SUP0039,AN007,1,1484791.56,1704819.99,220028.43,14.82,Completed,2024-07-17 19:21:44.087945
OC001229,2024-10-05 03:30:35.032562,SUP0016,AN001,5,6519931.65,7032506.98,512575.33,7.86,Completed,2024-10-23 03:30:35.032562
OC001230,2024-07-07 12:53:33.904173,SUP0042,AN001,3,3956359.07,4436003.34,479644.27,12.12,Pending,2024-07-27 12:53:33.904173
OC001231,2024-03-29 22:41:58.447043,SUP0023,AN002,3,1492808.37,1712160.95,219352.58,14.69,Completed,2024-04-20 22:41:58.447043
OC001232,2024-02-10 23:27:34.078280,SUP0025,AN007,15,17723518.04,19489583.2,1766065.16,9.96,Pending,2024-02-26 23:27:34.078280
OC001233,2024-07-02 22:58:17.809758,SUP0018,AN006,25,28614420.07,31842624.61,3228204.54,11.28,Completed,2024-07-19 22:58:17.809758
OC001234,2024-11-03 15:02:57.294652,SUP0009,AN001,5,7101001.68,8288971.33,1187969.65,16.73,Completed,2024-11-06 15:02:57.294652
OC001235,2024-01-18 07:31:12.049542,SUP0023,AN001,8,9472614.29,10988473.41,1515859.12,16.0,Pending,2024-02-10 07:31:12.049542
OC001236,2024-05-18 03:29:12.563195,SUP0032,AN001,5,6913165.7,8148715.68,1235549.98,17.87,Completed,2024-06-08 03:29:12.563195
OC001237,2024-08-24 09:18:12.900809,SUP0028,AN005,8,9369332.16,9957497.43,588165.27,6.28,Completed,2024-08-31 09:18:12.900809
OC001238,2024-11-13 05:30:23.927944,SUP0050,AN006,1,2466282.06,2670185.25,203903.19,8.27,Completed,2024-11-18 05:30:23.927944
OC001239,2024-03-15 18:08:25.067150,SUP0049,AN007,5,8094983.9,9167798.82,1072814.92,13.25,Completed,2024-04-02 18:08:25.067150
OC001240,2024-09-27 17:43:48.594937,SUP0038,AN007,5,5867663.42,6914241.82,1046578.4,17.84,Pending,2024-10-22 17:43:48.594937
OC001241,2024-03-06 08:37:40.793753,SUP0020,AN007,1,899110.8,1042626.42,143515.62,15.96,Completed,2024-04-04 08:37:40.793753
OC001242,2024-05-27 13:32:58.051925,SUP0046,AN007,5,4090904.72,5041160.01,950255.29,23.23,Completed,2024-06-06 13:32:58.051925
OC001243,2024-11-08 13:01:00.208369,SUP0019,AN005,1,3406769.86,4042828.74,636058.88,18.67,Completed,2024-11-12 13:01:00.208369
OC001244,2024-06-16 08:52:23.970304,SUP0010,AN002,1,2277691.81,2775546.58,497854.77,21.86,Completed,2024-07-04 08:52:23.970304
OC001245,2024-04-17 13:45:33.618037,SUP0031,AN007,2,331407.3,362493.36,31086.06,9.38,Completed,2024-04-24 13:45:33.618037
OC001246,2024-02-15 09:49:26.760519,SUP0021,AN007,1,792503.46,911471.52,118968.06,15.01,Completed,2024-03-01 09:49:26.760519
OC001247,2024-12-29 08:32:33.157718,SUP0027,AN008,3,5261394.07,6061385.82,799991.75,15.2,Completed,2025-01-16 08:32:33.157718
OC001248,2024-12-04 01:37:48.575827,SUP0028,AN003,78,96808219.23,102701275.42,5893056.19,6.09,Completed,2024-12-25 01:37:48.575827
OC001249,2024-05-03 18:47:03.594808,SUP0044,AN002,25,28915660.57,34959051.99,6043391.42,20.9,Completed,2024-05-08 18:47:03.594808
OC001250,2024-01-19 21:49:40.819831,SUP0007,AN008,5,1366849.1,1694014.58,327165.48,23.94,Completed,2024-01-31 21:49:40.819831
OC001251,2024-07-06 21:23:28.188631,SUP0024,AN005,3,4454559.78,4763913.52,309353.74,6.94,Completed,2024-07-15 21:23:28.188631
OC001252,2024-06-07 04:24:07.425702,SUP0024,AN004,5,9069878.66,9661415.24,591536.58,6.52,Pending,2024-06-30 04:24:07.425702
OC001253,2024-12-15 20:56:01.174567,SUP0024,AN008,2,4888833.83,6011820.18,1122986.35,22.97,Completed,2024-12-22 20:56:01.174567
OC001254,2024-11-05 03:29:10.106274,SUP0033,AN007,1,913748.64,1042939.48,129190.84,14.14,Completed,2024-11-11 03:29:10.106274
OC001255,2024-01-24 07:19:26.703170,SUP0031,AN001,3,4907289.92,6016622.62,1109332.7,22.61,Pending,2024-02-01 07:19:26.703170
OC001256,2024-05-28 09:11:56.520027,SUP0043,AN003,5,6834503.47,8126113.33,1291609.86,18.9,Completed,2024-06-08 09:11:56.520027
OC001257,2024-01-28 17:00:31.658810,SUP0017,AN001,2,3949906.11,4197394.46,247488.35,6.27,Completed,2024-02-06 17:00:31.658810
OC001258,2024-03-17 11:14:29.751805,SUP0044,AN003,1,3519474.51,3961115.78,441641.27,12.55,Completed,2024-04-04 11:14:29.751805
OC001259,2024-04-17 06:19:02.304338,SUP0009,AN008,3,2917985.0,3631669.93,713684.93,24.46,Completed,2024-05-11 06:19:02.304338
OC001260,2024-03-14 00:31:49.958502,SUP0022,AN003,50,64863119.71,73318406.07,8455286.36,13.04,Pending,2024-03-28 00:31:49.958502
OC001261,2024-05-20 12:45:51.940761,SUP0014,AN006,1,428161.96,519294.3,91132.34,21.28,Pending,2024-06-13 12:45:51.940761
OC001262,2024-12-23 18:45:53.643544,SUP0016,AN006,8,5881300.51,6934599.25,1053298.74,17.91,Pending,2025-01-19 18:45:53.643544
OC001263,2024-05-22 12:47:38.746242,SUP0017,AN005,2,2617869.76,3214608.41,596738.65,22.79,Completed,2024-06-10 12:47:38.746242
OC001264,2024-08-18 11:54:14.635406,SUP0019,AN007,3,5408628.25,6048631.1,640002.85,11.83,Completed,2024-09-17 11:54:14.635406
OC001265,2024-10-09 17:07:37.743644,SUP0027,AN007,2,3535013.86,4402670.27,867656.41,24.54,Completed,2024-11-07 17:07:37.743644
OC001266,2024-05-12 13:36:01.361307,SUP0001,AN005,25,37208630.7,46041424.32,8832793.62,23.74,Pending,2024-05-22 13:36:01.361307
OC001267,2024-08-03 17:24:04.774426,SUP0046,AN004,3,1744662.3,1974259.32,229597.02,13.16,Completed,2024-08-13 17:24:04.774426
OC001268,2024-10-15 07:38:08.419813,SUP0039,AN001,3,4382545.52,5386353.86,1003808.34,22.9,Completed,2024-11-09 07:38:08.419813
OC001269,2024-05-16 12:21:12.949052,SUP0026,AN003,3,4486193.4,4840024.45,353831.05,7.89,Completed,2024-06-10 12:21:12.949052
OC001270,2024-02-18 12:09:50.363897,SUP0011,AN002,15,12448961.78,13587014.49,1138052.71,9.14,Completed,2024-02-23 12:09:50.363897
OC001271,2024-01-12 05:34:50.360707,SUP0014,AN003,5,4721527.21,4967583.42,246056.21,5.21,Completed,2024-01-25 05:34:50.360707
OC001272,2024-04-05 02:37:13.876109,SUP0014,AN001,25,33632834.9,38157807.74,4524972.84,13.45,Completed,2024-04-29 02:37:13.876109
OC001273,2024-11-13 01:38:32.848160,SUP0040,AN006,1,81940.12,92264.04,10323.92,12.6,Pending,2024-12-10 01:38:32.848160
OC001274,2024-04-11 18:02:57.365828,SUP0005,AN008,5,4186216.64,4600978.21,414761.57,9.91,Completed,2024-04-28 18:02:57.365828
OC001275,2024-11-16 14:27:49.756346,SUP0023,AN005,1,1121679.24,1231913.08,110233.84,9.83,Pending,2024-11-20 14:27:49.756346
OC001276,2024-10-10 17:55:56.104747,SUP0012,AN004,5,10904127.6,13313159.49,2409031.89,22.09,Completed,2024-11-01 17:55:56.104747
OC001277,2024-03-27 22:19:16.091963,SUP0046,AN004,2,2345109.76,2467193.34,122083.58,5.21,Completed,2024-04-17 22:19:16.091963
OC001278,2024-12-23 00:04:12.192057,SUP0048,AN002,1,1416908.1,1709027.77,292119.67,20.62,Pending,2024-12-28 00:04:12.192057
OC001279,2024-01-05 22:38:15.412444,SUP0009,AN002,2,1715444.51,1960128.65,244684.14,14.26,Pending,2024-02-02 22:38:15.412444
OC001280,2024-12-04 04:30:09.316932,SUP0039,AN003,3,3088826.38,3399688.53,310862.15,10.06,Completed,2024-12-29 04:30:09.316932
OC001281,2024-04-28 10:15:17.173342,SUP0020,AN008,5,3949194.74,4375934.18,426739.44,10.81,Completed,2024-05-14 10:15:17.173342
OC001282,2024-02-03 15:46:24.344345,SUP0009,AN006,5,4490700.89,4938911.15,448210.26,9.98,Pending,2024-03-01 15:46:24.344345
OC001283,2024-02-10 14:43:49.645760,SUP0007,AN001,25,28368278.87,32272306.06,3904027.19,13.76,Completed,2024-03-09 14:43:49.645760
OC001284,2024-06-05 04:57:46.862914,SUP0046,AN004,8,13027701.21,15095157.34,2067456.13,15.87,Pending,2024-06-23 04:57:46.862914
OC001285,2024-07-31 11:31:46.690700,SUP0007,AN007,8,7932549.52,8467588.81,535039.29,6.74,Completed,2024-08-18 11:31:46.690700
OC001286,2024-08-03 01:16:36.515161,SUP0041,AN003,5,2559973.0,2732196.48,172223.48,6.73,Completed,2024-08-27 01:16:36.515161
OC001287,2024-10-29 12:32:40.001089,SUP0024,AN001,50,54990793.45,64706529.04,9715735.59,17.67,Completed,2024-11-05 12:32:40.001089
OC001288,2024-09-05 15:49:29.245454,SUP0003,AN004,8,12003230.43,14979712.12,2976481.69,24.8,Completed,2024-09-26 15:49:29.245454
OC001289,2024-08-18 16:09:41.154007,SUP0009,AN004,2,1072153.04,1260196.02,188042.98,17.54,Pending,2024-09-16 16:09:41.154007
OC001290,2024-10-06 16:11:18.444437,SUP0042,AN003,8,8582029.71,10351012.6,1768982.89,20.61,Completed,2024-10-15 16:11:18.444437
OC001291,2024-08-24 08:15:53.364413,SUP0036,AN006,2,1140045.81,1299613.08,159567.27,14.0,Completed,2024-09-19 08:15:53.364413
OC001292,2024-10-08 06:08:48.812584,SUP0037,AN005,25,35159234.17,42352237.38,7193003.21,20.46,Completed,2024-10-22 06:08:48.812584
OC001293,2024-06-10 01:01:38.463185,SUP0033,AN005,2,3046416.12,3594872.69,548456.57,18.0,Completed,2024-06-22 01:01:38.463185
OC001294,2024-05-11 20:01:16.871876,SUP0020,AN001,1,1069736.46,1193202.82,123466.36,11.54,Completed,2024-06-10 20:01:16.871876
OC001295,2024-11-19 15:54:03.778879,SUP0039,AN007,2,3148178.0,3612715.28,464537.28,14.76,Completed,2024-12-07 15:54:03.778879
OC001296,2024-12-21 09:45:46.547612,SUP0030,AN002,50,78821491.77,87825152.37,9003660.6,11.42,Pending,2025-01-11 09:45:46.547612
OC001297,2024-08-25 04:14:12.644075,SUP0043,AN008,15,27721957.81,31279407.08,3557449.27,12.83,Completed,2024-09-15 04:14:12.644075
OC001298,2024-03-12 18:27:36.764293,SUP0022,AN007,3,4889656.44,5277249.65,387593.21,7.93,Completed,2024-03-23 18:27:36.764293
OC001299,2024-04-10 13:33:08.656316,SUP0020,AN004,2,2852083.39,3458501.65,606418.26,21.26,Pending,2024-04-13 13:33:08.656316
OC001300,2024-03-28 11:46:52.788521,SUP0005,AN001,2,2023075.18,2308231.9,285156.72,14.1,Completed,2024-04-16 11:46:52.788521
OC001301,2024-09-25 06:54:20.960432,SUP0027,AN005,2,1087842.82,1153329.44,65486.62,6.02,Pending,2024-10-18 06:54:20.960432
OC001302,2024-06-19 03:22:35.142279,SUP0048,AN005,50,59980495.97,63254880.02,3274384.05,5.46,Completed,2024-07-16 03:22:35.142279
OC001303,2024-02-25 15:04:23.779853,SUP0002,AN002,3,1213724.39,1323722.1,109997.71,9.06,Completed,2024-03-04 15:04:23.779853
OC001304,2024-09-25 09:14:15.457320,SUP0024,AN008,2,1341450.0,1671090.54,329640.54,24.57,Completed,2024-10-23 09:14:15.457320
OC001305,2024-03-16 13:49:05.481001,SUP0024,AN006,5,4144287.38,4732367.24,588079.86,14.19,Completed,2024-03-24 13:49:05.481001
OC001306,2024-11-02 17:49:26.732891,SUP0042,AN002,8,8729085.61,10177481.09,1448395.48,16.59,Pending,2024-11-19 17:49:26.732891
OC001307,2024-07-03 02:56:58.916772,SUP0035,AN002,3,2461253.29,3001391.18,540137.89,21.95,Pending,2024-07-28 02:56:58.916772
OC001308,2024-10-21 02:41:42.644040,SUP0020,AN004,2,3896811.27,4208856.64,312045.37,8.01,Pending,2024-11-20 02:41:42.644040
OC001309,2024-10-24 20:45:52.882611,SUP0038,AN003,3,2974492.31,3578347.47,603855.16,20.3,Completed,2024-11-17 20:45:52.882611
OC001310,2024-08-03 16:03:21.711855,SUP0006,AN007,15,19953320.91,23758245.16,3804924.25,19.07,Pending,2024-08-11 16:03:21.711855
OC001311,2024-01-25 01:42:44.792017,SUP0022,AN006,2,2378439.21,2646827.89,268388.68,11.28,Pending,2024-02-05 01:42:44.792017
OC001312,2024-07-23 11:23:09.554224,SUP0028,AN005,5,4585873.62,5696255.86,1110382.24,24.21,Completed,2024-08-15 11:23:09.554224
OC001313,2024-12-25 22:11:09.994650,SUP0017,AN006,3,3703999.88,4177274.67,473274.79,12.78,Completed,2025-01-08 22:11:09.994650
OC001314,2024-05-28 16:04:52.926306,SUP0026,AN005,3,2662110.13,3032317.84,370207.71,13.91,Pending,2024-06-02 16:04:52.926306
OC001315,2024-09-20 10:48:06.717681,SUP0030,AN002,1,145930.4,160667.2,14736.8,10.1,Completed,2024-10-01 10:48:06.717681
OC001316,2024-04-24 05:30:24.027107,SUP0006,AN001,50,47891272.53,53046700.9,5155428.37,10.76,Pending,2024-05-10 05:30:24.027107
OC001317,2024-01-19 22:45:11.520766,SUP0025,AN004,3,1517350.44,1838339.47,320989.03,21.15,Completed,2024-02-10 22:45:11.520766
OC001318,2024-06-22 05:25:49.814404,SUP0028,AN002,15,23870340.27,25918052.54,2047712.27,8.58,Completed,2024-07-02 05:25:49.814404
OC001319,2024-07-14 21:17:10.460012,SUP0014,AN008,2,2546134.98,3063687.65,517552.67,20.33,Completed,2024-08-02 21:17:10.460012
OC001320,2024-04-13 10:25:32.895274,SUP0046,AN006,1,180648.8,203909.34,23260.54,12.88,Completed,2024-04-17 10:25:32.895274
OC001321,2024-06-16 10:00:22.299146,SUP0023,AN003,15,16472887.75,19405510.23,2932622.48,17.8,Completed,2024-06-21 10:00:22.299146
OC001322,2024-04-27 09:31:05.647730,SUP0044,AN006,2,732682.72,811402.52,78719.8,10.74,Pending,2024-05-21 09:31:05.647730
OC001323,2024-02-13 11:32:31.623426,SUP0014,AN001,3,5061548.84,5723496.64,661947.8,13.08,Pending,2024-03-07 11:32:31.623426
OC001324,2024-02-14 03:41:29.200661,SUP0017,AN006,2,1164212.04,1356882.59,192670.55,16.55,Pending,2024-03-12 03:41:29.200661
OC001325,2024-03-08 17:22:46.470610,SUP0046,AN008,15,13907673.63,15648759.22,1741085.59,12.52,Completed,2024-03-11 17:22:46.470610
OC001326,2024-04-01 17:07:09.059469,SUP0044,AN001,15,26627401.54,32185927.66,5558526.12,20.88,Pending,2024-04-11 17:07:09.059469
OC001327,2024-05-21 14:26:22.711609,SUP0039,AN007,2,293134.2,360584.59,67450.39,23.01,Pending,2024-06-01 14:26:22.711609
OC001328,2024-08-22 20:16:19.981403,SUP0018,AN005,5,9983769.42,11408052.58,1424283.16,14.27,Pending,2024-08-26 20:16:19.981403
OC001329,2024-12-22 09:55:19.659556,SUP0018,AN005,15,17784728.23,21594552.15,3809823.92,21.42,Pending,2024-12-26 09:55:19.659556
OC001330,2024-04-24 00:02:57.422277,SUP0040,AN003,2,1129900.21,1266049.22,136149.01,12.05,Completed,2024-05-06 00:02:57.422277
OC001331,2024-04-24 10:15:41.827251,SUP0027,AN005,25,29269611.78,32887145.73,3617533.95,12.36,Completed,2024-05-11 10:15:41.827251
OC001332,2024-11-14 03:46:42.488490,SUP0030,AN004,15,20988017.17,25953562.0,4965544.83,23.66,Pending,2024-11-27 03:46:42.488490
OC001333,2024-11-04 15:28:21.512714,SUP0019,AN003,2,4743438.73,5666078.85,922640.12,19.45,Completed,2024-11-11 15:28:21.512714
OC001334,2024-03-13 01:30:02.734254,SUP0031,AN003,25,21687500.2,23480585.59,1793085.39,8.27,Completed,2024-03-24 01:30:02.734254
OC001335,2024-03-17 22:12:43.582515,SUP0048,AN008,3,2126108.12,2621548.3,495440.18,23.3,Completed,2024-04-10 22:12:43.582515
OC001336,2024-02-23 14:16:13.068305,SUP0039,AN002,5,4135135.39,5013181.59,878046.2,21.23,Completed,2024-03-16 14:16:13.068305
OC001337,2024-09-26 06:51:34.635997,SUP0048,AN002,2,3788601.28,4622543.52,833942.24,22.01,Completed,2024-10-17 06:51:34.635997
OC001338,2024-08-04 02:18:51.556144,SUP0048,AN004,1,3511524.24,4071911.09,560386.85,15.96,Completed,2024-08-27 02:18:51.556144
OC001339,2024-10-06 20:13:08.841074,SUP0022,AN002,3,6578629.72,7112285.96,533656.24,8.11,Completed,2024-11-03 20:13:08.841074
OC001340,2024-04-21 19:32:11.901936,SUP0017,AN007,3,5005034.09,5481712.43,476678.34,9.52,Completed,2024-05-07 19:32:11.901936
OC001341,2024-02-10 10:15:45.269659,SUP0013,AN007,1,1561959.8,1725087.3,163127.5,10.44,Completed,2024-02-28 10:15:45.269659
OC001342,2024-02-20 02:12:33.358147,SUP0013,AN008,5,5809744.83,6223975.92,414231.09,7.13,Completed,2024-03-11 02:12:33.358147
OC001343,2024-12-01 17:34:39.252215,SUP0014,AN001,5,1383276.62,1645374.82,262098.2,18.95,Completed,2024-12-17 17:34:39.252215
OC001344,2024-01-29 09:11:46.774729,SUP0040,AN007,8,10423789.93,11283638.93,859849.0,8.25,Pending,2024-02-22 09:11:46.774729
OC001345,2024-06-23 11:30:15.030728,SUP0001,AN004,3,5975783.32,7381436.36,1405653.04,23.52,Completed,2024-07-09 11:30:15.030728
OC001346,2024-11-01 06:33:56.537886,SUP0008,AN005,3,1811236.8,2073204.72,261967.92,14.46,Completed,2024-11-14 06:33:56.537886
OC001347,2024-01-23 14:59:23.129354,SUP0026,AN001,5,5851815.28,7230310.45,1378495.17,23.56,Pending,2024-02-13 14:59:23.129354
