invoice_id,order_id,invoice_date,assigned_to,processed_date,processing_days,amount,has_error,error_type
INV001966,OC001966,2024-11-05 02:29:43.344055,AN005,2024-11-11 02:29:43.344055,6,5462427.47,False,
INV001968,OC001968,2024-03-16 09:22:17.757435,AN005,2024-03-23 09:22:17.757435,7,4744247.31,False,
INV001969,OC001969,2024-11-07 19:54:06.559849,AN006,2024-11-12 19:54:06.559849,5,37501356.74,True,SKU incorrecto
INV001970,OC001970,2024-10-22 03:50:00.943656,AN006,2024-10-27 03:50:00.943656,5,40244538.12,False,
INV001971,OC001971,2024-12-25 15:39:13.494461,AN006,2024-12-29 15:39:13.494461,4,5260741.74,False,
INV001973,OC001973,2024-04-06 07:40:34.041579,AN003,2024-04-13 07:40:34.041579,7,1703634.51,False,
INV001974,OC001974,2024-01-04 17:17:36.033517,AN007,2024-01-05 17:17:36.033517,1,925848.02,False,
INV001975,OC001975,2024-05-25 08:02:37.237555,AN005,2024-05-28 08:02:37.237555,3,13388675.83,False,
INV001976,OC001976,2024-05-19 02:09:47.481352,AN007,2024-05-21 02:09:47.481352,2,683432.31,False,
INV001977,OC001977,2024-04-03 05:13:57.292824,AN004,2024-04-07 05:13:57.292824,4,386831.69,False,
INV001978,OC001978,2024-01-16 03:15:32.290820,AN005,2024-01-19 03:15:32.290820,3,28915032.52,False,
INV001980,OC001980,2024-12-17 22:06:30.844924,AN007,2024-12-24 22:06:30.844924,7,5058784.1,False,
INV001981,OC001981,2024-09-25 16:39:44.904022,AN007,2024-09-27 16:39:44.904022,2,1046407.01,False,
INV001982,OC001982,2024-01-29 08:06:40.153077,AN005,2024-02-01 08:06:40.153077,3,811161.28,False,
INV001984,OC001984,2024-09-13 06:26:41.713271,AN002,2024-09-14 06:26:41.713271,1,7782018.8,False,
INV001985,OC001985,2024-05-09 16:35:03.605741,AN008,2024-05-16 16:35:03.605741,7,2634806.8,False,
INV001987,OC001987,2024-03-02 10:37:19.000956,AN004,2024-03-03 10:37:19.000956,1,16089596.04,False,
INV001988,OC001988,2024-10-03 18:18:20.968127,AN002,2024-10-07 18:18:20.968127,4,23292525.79,False,
INV001990,OC001990,2024-07-16 11:39:16.449011,AN001,2024-07-22 11:39:16.449011,6,14682563.85,False,
INV001991,OC001991,2024-11-16 22:38:41.337638,AN002,2024-11-21 22:38:41.337638,5,11211351.15,False,
INV001992,OC001992,2024-01-29 01:28:21.218673,AN006,2024-02-02 01:28:21.218673,4,1677163.92,False,
INV001994,OC001994,2024-07-04 23:00:34.012872,AN004,2024-07-08 23:00:34.012872,4,2519130.78,False,
INV001995,OC001995,2024-04-27 23:15:13.971698,AN006,2024-04-28 23:15:13.971698,1,3268956.03,False,
INV001998,OC001998,2024-05-10 05:14:44.762604,AN006,2024-05-13 05:14:44.762604,3,364341.28,False,
INV002000,OC002000,2024-05-17 06:45:46.570105,AN007,2024-05-23 06:45:46.570105,6,10997661.07,False,
